LSOAcode2011,LSOAname2011,LocalAuthorityDistrictcode2013,LocalAuthorityDistrictname2013,IncomeScoreexponentiallytransformed,EmploymentScoreexponentiallytransformed,EducationSkillsandTrainingScoreexponentiallytransformed,HealthDeprivationandDisabilityScoreexponentiallytransformed,CrimeScoreexponentiallytransformed,BarrierstoHousingandServicesScoreexponentiallytransformed,LivingEnvironmentScoreexponentiallytransformed,imd,V13,fat,saturate,salt,sugar,protein,carb,fibre,alcohol,V22,energy_fat,energy_saturate,energy_sugar,energy_protein,energy_carb,energy_fibre,energy_alcohol,V30,unhealthy,healthy,alchocl
E01002268,Havering 010A,E09000016,Havering,13.342,13.482,15.587,6.417,25.691,19.677,7.129,101.325, ,8.823125127,3.358577368,0.505840195,11.20824174,4.995491787,18.84962685,1.853366457,0.213228633, ,79.40812614,30.22719631,44.83296694,19.98196715,75.3985074,3.430987629,1.492600432, ,0.141514988,-0.998124861,-1.60301169
E01002269,Havering 010B,E09000016,Havering,10.917,9.273,13.731,5.407,5.812,35.071,5.778,85.989, ,10.02601055,4.245128226,0.591252062,12.25891812,5.471369671,20.67556095,1.523088975,0.246610441, ,90.23409499,38.20615404,49.03567247,21.88547868,82.70224382,2.726610044,1.726273088, ,1.831154302,0.552118761,1.351984347
E01002270,Havering 015A,E09000016,Havering,2.466,1.075,7.013,2.079,8.671,33.574,2.716,57.594, ,9.205702364,3.637110184,0.535192551,11.20824138,5.638975429,21.27286355,1.771024571,0.100448666, ,82.85132128,32.73399166,44.83296554,22.55590172,85.09145418,3.300324525,0.703140665, ,0.972395625,0.377561928,-1.74492059
E01002271,Havering 015B,E09000016,Havering,2.453,2.888,10.032,4.167,6.393,37.13,2.938,66.001, ,9.515182963,3.883336533,0.509508788,11.95380924,4.893186563,19.74683983,1.6880024,0.074118356, ,85.63664667,34.95002879,47.81523695,19.57274625,78.98735933,3.192177564,0.518828494, ,1.521109409,-1.088802338,-0.663796937
E01002272,Havering 014A,E09000016,Havering,10.506,12.839,11.827,9.955,16.918,2.486,14.88,79.411, ,9.699730866,3.661272077,0.619578532,12.23148129,5.367335997,21.46126997,1.813246426,0.17751636, ,87.2975778,32.9514487,48.92592515,21.46934399,85.8450799,3.395416316,1.242614523, ,1.445697207,0.808831286,-1.321283212
E01002273,Havering 015C,E09000016,Havering,6.574,8.675,17.852,6.278,4.387,26.759,2.638,73.163, ,8.750623878,2.813180431,0.613411872,9.891804309,5.768160682,20.36905345,2.035306104,0.298597399, ,78.7556149,25.31862388,39.56721724,23.07264273,81.47621379,3.757506284,2.09018179, ,-0.806902618,1.456069934,-3.067564613
E01002274,Havering 014B,E09000016,Havering,5.715,10.921,9.698,3.875,11.59,17.695,4.02,63.514, ,9.193328327,3.459473437,0.551907335,12.92510137,5.148381828,22.14555284,1.894379576,0.179787447, ,82.73995495,31.13526093,51.70040548,20.59352731,88.58221138,3.405053501,1.258512129, ,1.342806409,-0.338805575,-2.353174256
E01002275,Havering 015D,E09000016,Havering,1.76,4.806,11.767,4.42,8.767,16.986,5.042,53.548, ,8.568631883,2.750910945,0.571764106,10.10791978,5.906934058,20.7149898,1.948789939,0.189982454, ,77.11768695,24.7581985,40.43167913,23.62773623,82.85995921,3.733174711,1.329877179, ,-0.705665554,1.057473871,-3.465119295
E01002276,Havering 001A,E09000016,Havering,33.622,25.895,41.479,18.67,44.573,38.181,12.366,214.786, ,9.351196127,3.660124845,0.560770136,12.11033037,5.17197363,19.31850515,1.545768438,0.35355478, ,84.16076514,32.94112361,48.44132147,20.68789452,77.2740206,2.856069221,2.474883457, ,0.599426951,-0.553527651,0.954906549
E01002277,Havering 002A,E09000016,Havering,37.074,36.234,49.477,21.334,61.489,30.17,13.579,249.357, ,8.619653056,3.367311777,0.616355558,12.64210526,5.138517819,22.27002596,1.833195657,0.213460942, ,77.57687751,30.30580599,50.56842105,20.55407128,89.08010385,3.33955629,1.494226592, ,0.838026516,-0.022343608,-2.242899729
E01002278,Havering 001B,E09000016,Havering,46.209,38.32,51.972,23.923,45.659,30.491,6.336,242.91, ,8.590293938,3.136827705,0.562828392,10.74813059,4.96750712,18.01079129,1.645010171,0.247253712, ,77.31264544,28.23144935,42.99252238,19.87002848,72.04316517,3.016383238,1.730775987, ,-0.528188925,-0.932450735,-0.650960763
E01002279,Havering 002B,E09000016,Havering,33.343,28.541,36.912,22.165,31.575,27.203,9.366,189.105, ,10.65230561,4.156474405,0.55750717,12.2235886,5.130912724,19.18516721,1.620573024,0.248822205, ,95.87075051,37.40826964,48.89435439,20.5236509,76.74066882,2.985560976,1.741755436, ,1.940803959,0.010806516,1.382396751
E01002280,Havering 004A,E09000016,Havering,62.212,49.353,57.19,39.839,55.11,48.172,6.011,317.887, ,10.48976804,4.449689768,0.538122172,12.88023339,4.937374413,21.77422798,1.580005692,0.16439512, ,94.40791234,40.04720791,51.52093354,19.74949765,87.09691191,2.885242636,1.150765842, ,2.846804021,-0.556333157,1.015566473
E01002281,Havering 002C,E09000016,Havering,50.641,56.543,45.529,33.394,44.511,27.41,10.184,268.212, ,9.551352365,3.712613314,0.600091645,9.963343128,5.397262701,17.79804587,1.539847906,0.116115764, ,85.96217129,33.41351983,39.85337251,21.5890508,71.19218347,2.870353559,0.812810346, ,0.379163599,0.510772197,0.45348368
E01002282,Havering 004B,E09000016,Havering,54.283,49.596,53.711,30.975,66.159,29.396,9.454,293.574, ,8.938166667,3.482442387,0.581746425,11.50061728,5.42787963,19.4350823,1.564032922,0.088209543, ,80.4435,31.34198148,46.00246914,21.71151852,77.74032922,2.908024691,0.617466802, ,0.521674989,-0.027606723,-0.779266837
E01002283,Havering 002D,E09000016,Havering,34.007,29.688,41.766,21.745,37.487,25.827,14.329,204.849, ,8.879863472,3.482135118,0.617692407,10.74417951,5.439224874,19.67025632,1.68412402,0.110594925, ,79.91877125,31.33921607,42.97671805,21.7568995,78.68102528,3.106833436,0.774164473, ,0.321954591,0.589525766,-1.223634613
E01002284,Havering 004C,E09000016,Havering,31.317,30.969,37.504,22.612,62.451,20.734,7.699,213.286, ,9.104068966,3.489000415,0.550021645,13.17358953,4.761005401,19.91351059,1.502426257,0.132585514, ,81.93662069,31.40100374,52.69435812,19.0440216,79.65404238,2.765450769,0.928098597, ,1.145300461,-1.632693006,-0.297909576
E01002285,Havering 025B,E09000016,Havering,7.842,6.786,17.922,9.754,13.045,8.561,5.628,69.538, ,8.490575017,3.451942974,0.608339267,11.82922946,5.937219959,20.36188798,1.499735913,0.118001081, ,76.41517515,31.06748676,47.31691785,23.74887984,81.44755193,2.818835031,0.826007566, ,0.297630784,0.735989263,-0.854023476
E01002286,Havering 025C,E09000016,Havering,3.846,5.785,12.126,4.051,7.108,19.713,3.498,56.127, ,9.072896242,3.490417185,0.564755849,12.31317975,5.132539493,21.14109801,1.707468885,0.162769639, ,81.65606618,31.41375467,49.252719,20.53015797,84.56439205,3.135591192,1.13938747, ,1.004161991,-0.484681448,-1.344937497
E01002287,Havering 023A,E09000016,Havering,5.912,7.161,18.616,4.574,22.595,6.037,11.388,76.283, ,9.925644458,3.949318991,0.578814598,12.17704623,5.358993523,20.84030969,1.650801757,0.163789734, ,89.33080012,35.54387091,48.70818492,21.43597409,83.36123874,3.052586913,1.14652814, ,1.715689156,0.340381853,-0.065849491
E01002288,Havering 025D,E09000016,Havering,4.627,4.647,13.962,2.867,7.487,19.014,4.103,56.707, ,9.17571097,3.459515823,0.5475,12.29120675,5.235719409,22.47347363,1.814493671,0.154851245, ,82.58139873,31.13564241,49.164827,20.94287764,89.89389451,3.226329114,1.083958713, ,1.227809349,-0.286233344,-2.143584294
E01002289,Havering 022B,E09000016,Havering,11.177,9.317,16.028,5.479,20.647,6.192,5.444,74.284, ,8.567466331,3.247238585,0.642245319,11.62557867,5.158195555,21.08293332,1.867691887,0.161573233, ,77.10719698,29.22514727,46.50231468,20.63278222,84.33173327,3.431358809,1.131012633, ,0.377510306,0.372825652,-2.525088712
E01002290,Havering 025E,E09000016,Havering,7.147,8.122,13.811,5.645,21.177,2.881,4.409,63.192, ,9.679204703,3.80044958,0.615174941,11.769722,5.663358415,20.79300101,1.734047699,0.191585312, ,87.11284232,34.20404622,47.07888801,22.65343366,83.17200403,3.07220692,1.341097184, ,1.247223482,1.211590596,-0.626781307
E01002291,Havering 023B,E09000016,Havering,10.658,8.637,11.259,5.218,14.442,6.99,26.001,83.205, ,8.433905673,3.120567327,0.563694241,10.37367532,5.581956254,18.72072643,1.793571429,0.303325943, ,75.90515106,28.08510595,41.4947013,22.32782502,74.88290573,3.389535202,2.123281603, ,-0.813083851,0.27378739,-1.395997405
E01002292,Havering 022C,E09000016,Havering,21.374,23.332,26.843,16.002,30.483,15.914,4.734,138.682, ,9.053908208,3.385496037,0.622393857,11.00783048,5.554991051,21.50637177,1.855484531,0.117523365, ,81.48517387,30.46946433,44.03132191,22.2199642,86.02548709,3.441728458,0.822663554, ,0.646144165,1.071783766,-2.403108416
E01002293,Havering 007A,E09000016,Havering,15.883,14.199,12.901,11.429,18.387,26.462,19.862,119.123, ,8.764613204,3.347957508,0.574170229,11.00261438,5.301046011,18.76149831,1.653637252,0.159905019, ,78.88151883,30.13161757,44.01045751,21.20418405,75.04599322,3.076785714,1.11933513, ,0.012190828,-0.193810437,-0.944873683
E01002294,Havering 007B,E09000016,Havering,10.888,9.503,9.92,10.611,11.364,12.123,9.776,74.185, ,10.04837367,3.84476484,0.609794178,12.02752131,5.911917808,22.93491231,1.937269406,0.177145207, ,90.43536301,34.60288356,48.11008524,23.64767123,91.73964922,3.614916286,1.240016449, ,1.860800915,1.968881936,-1.867388757
E01002295,Havering 010C,E09000016,Havering,16.282,13.02,14.286,9.783,19.64,24.005,7.028,104.044, ,9.800323118,3.68328119,0.602702382,11.42923388,5.286280292,19.54670086,1.677234261,0.251293833, ,88.20290807,33.14953071,45.7169355,21.14512117,78.18680344,3.079894858,1.759056828, ,0.898657321,0.448667303,0.12038218
E01002296,Havering 007C,E09000016,Havering,9.636,11.403,16.974,8.429,39.299,36.686,9.657,132.084, ,9.045456018,3.715410842,0.524154177,12.40943914,5.621206955,19.44380327,1.554074327,0.144185632, ,81.40910416,33.43869758,49.63775656,22.48482782,77.77521309,2.849403341,1.009299427, ,0.878966621,-0.27492316,-0.265244105
E01002297,Havering 004D,E09000016,Havering,51.3,59.596,37.653,39.486,27.797,33.736,10.849,260.417, ,9.535241189,3.679448054,0.63618381,11.53107515,5.588168804,20.21453976,1.530420284,0.169363699, ,85.8171707,33.11503248,46.12430058,22.35267521,80.85815903,2.867222446,1.18554589, ,0.924326489,0.914153919,0.138910897
E01002298,Havering 007D,E09000016,Havering,14.149,14.702,16.563,12.512,23.998,18.268,10.103,110.295, ,8.474105273,3.100564612,0.531351789,10.70702577,5.444077042,19.17890538,1.704844732,0.526442034, ,76.26694745,27.9050815,42.82810309,21.77630817,76.71562153,3.165230853,3.685094241, ,-1.061153846,-0.419478382,-0.073763726
E01002299,Havering 002E,E09000016,Havering,24.254,20.907,28.27,11.597,37.835,24.437,11.407,158.707, ,9.785590294,3.878304713,0.610908364,10.75176202,5.577050863,18.70248717,1.551594494,0.109509065, ,88.07031265,34.90474242,43.00704806,22.30820345,74.80994867,2.86734671,0.766563454, ,0.94877841,0.938154387,0.448331044
E01002300,Havering 007E,E09000016,Havering,14.296,14.433,8.177,8.907,33.335,8.326,9.839,97.313, ,9.368501147,3.489365748,0.552116504,11.5928668,5.273028056,19.78408148,1.70638302,0.219668799, ,84.31651032,31.40429173,46.37146719,21.09211222,79.13632593,3.165486216,1.537681595, ,0.647766382,-0.205745394,-0.696104831
E01002301,Havering 003A,E09000016,Havering,11.292,14.95,26.44,5.15,15.475,5.552,7.975,86.834, ,9.701853425,3.719441096,0.575063339,11.88194658,5.266111644,21.50666644,1.747280822,0.184562043, ,87.31668082,33.47496986,47.5277863,21.06444658,86.02666575,3.218479452,1.291934302, ,1.416094848,0.204917655,-0.904172998
E01002302,Havering 005A,E09000016,Havering,20.86,19.936,32.217,10.157,35.958,5.905,11.765,136.798, ,8.991414565,3.508568768,0.622993414,10.39990687,5.865033839,18.62814139,1.683788803,0.199694241, ,80.92273108,31.57711891,41.5996275,23.46013535,74.51256558,3.176546787,1.397859689, ,-0.084576213,1.390231498,-0.600685203
E01002303,Havering 003B,E09000016,Havering,41.212,36.652,43.55,20.394,16.964,36.16,10.571,205.503, ,10.3396821,4.089265266,0.62217077,12.21354892,5.218800613,21.44067125,1.664425476,0.134280569, ,93.05713887,36.80338739,48.85419567,20.87520245,85.76268499,3.086489385,0.939963983, ,2.230300997,0.707301054,0.054532963
E01002304,Havering 003C,E09000016,Havering,15.463,17.343,33.595,21.065,27.419,40.02,9.371,164.276, ,8.344044882,3.424451969,0.556889803,11.3691811,5.16019685,19.41788976,1.562031496,0.650229962, ,75.09640394,30.82006772,45.47672441,20.6407874,77.67155906,2.95,4.551609735, ,-0.825932932,-0.868979329,1.516083167
E01002305,Havering 005B,E09000016,Havering,18.853,18.167,31.93,16.499,39.429,14.867,4.568,144.313, ,10.15754047,3.958290565,0.684908488,13.33593052,5.245447296,21.8966285,1.652814844,0.119234505, ,91.41786419,35.62461508,53.34372207,20.98178918,87.58651402,3.065392815,0.834641532, ,2.373982746,1.062419825,-0.33004052
E01002306,Havering 003D,E09000016,Havering,43.131,38.774,43.577,23.909,18.233,27.944,10.406,205.974, ,9.771109291,3.808513925,0.63094787,11.02211327,5.231654575,20.66145565,1.572513457,0.239343961, ,87.93998362,34.27662532,44.08845308,20.9266183,82.64582261,2.902504095,1.675407726, ,1.060097788,0.551531675,0.562256738
E01002307,Havering 003E,E09000016,Havering,29.156,23.474,35.455,13.868,22.124,17.827,5.574,147.478, ,10.58411208,4.417281843,0.571481331,13.37029372,5.441213285,20.71085983,1.561268758,0.230431083, ,95.25700875,39.75553659,53.48117488,21.76485314,82.8434393,2.885939834,1.613017582, ,2.599480152,0.461465696,1.485304126
E01002308,Havering 005C,E09000016,Havering,35.317,30.099,34.34,14.554,44.549,24.487,6.057,189.403, ,10.15420583,4.105748681,0.618340439,11.72866456,5.321585906,21.19873855,1.618782218,0.158904062, ,91.38785251,36.95173813,46.91465826,21.28634362,84.79495421,2.92860695,1.112328435, ,1.920124412,0.776343727,0.371207136
E01002309,Havering 006A,E09000016,Havering,27.273,27.858,25.621,19.228,40.74,10.16,10.966,161.846, ,8.687410233,3.269166969,0.500227049,10.87461429,4.97371102,18.93838783,1.567624886,0.146924576, ,78.1866921,29.42250272,43.49845716,19.89484408,75.75355132,2.895210415,1.028472033, ,-0.028922261,-1.554333403,-0.759246357
E01002310,Havering 006B,E09000016,Havering,44.506,54.232,35.1,41.146,54.981,30.15,8.82,268.935, ,9.216017626,3.485555817,0.638669596,11.09733843,5.183804935,19.52183901,1.625678026,0.190103119, ,82.94415864,31.37000235,44.3893537,20.73521974,78.08735605,2.937842538,1.330721831, ,0.454006449,0.340675801,-0.366633911
E01002311,Havering 006C,E09000016,Havering,33.121,33.694,37.596,21.924,27.744,24.624,7.006,185.709, ,9.04377386,3.548838635,0.715217336,10.51589498,5.167691069,20.64470525,1.610904561,0.220209892, ,81.39396474,31.93954772,42.06357992,20.67076428,82.578821,2.931492526,1.541469243, ,0.378655076,1.045931972,-0.253234889
E01002312,Havering 001C,E09000016,Havering,32.73,34.321,40.047,24.201,57.016,42.689,10.053,241.057, ,9.915785048,4.141900266,0.640023237,11.99375791,5.279731935,18.90816517,1.574416417,0.40469724, ,89.24206543,37.2771024,47.97503164,21.11892774,75.63266067,2.97545621,2.832880682, ,1.130577606,0.734595537,2.065648471
E01002313,Havering 001D,E09000016,Havering,40.558,39.537,37.005,21.119,20.785,44.607,14.436,218.047, ,8.973628047,3.303826979,0.577573955,11.27289679,5.209534598,19.88673284,1.646854547,0.230630018, ,80.76265242,29.73444281,45.09158716,20.83813839,79.54693134,3.056280469,1.614410125, ,0.188503707,-0.303444275,-0.755712084
E01002314,Havering 004E,E09000016,Havering,51.377,41.088,45.098,29.122,62.284,30.434,5.758,265.161, ,10.69851168,3.841838132,0.587979654,12.42069868,5.719857451,21.05007971,1.77592141,0.19046767, ,96.28660508,34.57654319,49.68279471,22.8794298,84.20031886,3.255987996,1.333273687, ,1.993747646,1.346848628,-0.444936714
E01002315,Havering 006D,E09000016,Havering,25.935,28.4,38.785,21.324,42.177,15.194,9.928,181.743, ,7.679262734,3.088944871,0.494545789,12.19373324,5.213744826,23.58067767,1.774316539,0.24636631, ,69.1133646,27.80050384,48.77493295,20.85497931,94.32271067,3.359689863,1.724564169, ,0.098189012,-1.424074285,-2.916396479
E01002316,Havering 004F,E09000016,Havering,59.865,47.124,51.676,30.674,42.911,34.9,7.341,274.491, ,10.00593368,3.847747646,0.58425092,13.18113109,5.036213292,22.73200787,1.568393986,0.117559505, ,90.05340312,34.62972882,52.72452438,20.14485317,90.92803147,2.781357313,0.822916538, ,2.307430455,-0.381878705,-0.335577767
E01002317,Havering 014C,E09000016,Havering,2.011,3.175,12.47,4.094,22.38,7.18,7.008,58.318, ,9.251507963,3.529419636,0.539295321,12.09550566,5.111640125,21.23055328,1.791668035,0.335812021, ,83.26357166,31.76477672,48.38202266,20.4465605,84.9222131,3.387982269,2.350684147, ,0.801383725,-0.52821483,-0.826711742
E01002318,Havering 014D,E09000016,Havering,11.12,8.088,15.825,4.519,18.17,4.484,6.635,68.841, ,9.330279938,3.484289987,0.6303053,11.20415959,5.669338438,20.90533078,1.651501376,0.186164051, ,83.97251944,31.35860988,44.81663835,22.67735375,83.62132312,3.099461658,1.303148355, ,0.637914752,1.093604218,-0.81579257
E01002319,Havering 016A,E09000016,Havering,21.343,20.979,16.836,13.522,15.23,14.6,14.353,116.863, ,9.230306804,3.52475134,0.552536639,11.30699216,5.52182268,20.05681897,1.667191753,0.200234502, ,83.07276124,31.72276206,45.22796866,22.08729072,80.22727588,3.085740206,1.401641516, ,0.549895905,0.139498546,-0.697522894
E01002320,Havering 021A,E09000016,Havering,7.661,4.555,15.975,6.955,16.217,4.447,10.276,66.086, ,8.103306326,3.025099408,0.495525693,10.71873294,5.293954503,19.16662512,1.483789342,0.193380418, ,72.92975693,27.22589467,42.87493175,21.17581801,76.66650047,2.685434715,1.353662923, ,-0.731129739,-1.459904467,-0.838667995
E01002321,Havering 021B,E09000016,Havering,4.78,7.873,15.175,4.853,31.108,10.257,8.696,82.742, ,8.655432663,3.2881461,0.550998061,10.6051074,5.645121877,19.7216301,1.638624314,0.241017808, ,77.89889397,29.5933149,42.42042962,22.58048751,78.88652041,3.092269957,1.687124654, ,-0.288022014,0.113656796,-0.864053051
E01002322,Havering 021C,E09000016,Havering,9.051,5.178,21.596,3.624,10.777,11.473,7.072,68.771, ,8.885428358,3.339247662,0.62794571,10.68669039,5.321051918,21.37314627,1.704148028,0.257406856, ,79.96885523,30.05322895,42.74676156,21.28420767,85.49258506,3.10859428,1.801847995, ,0.177271951,0.492028847,-1.101282
E01002323,Havering 021D,E09000016,Havering,7.399,7.492,21.224,5.029,16.678,19.496,11.167,88.485, ,9.045421226,3.421925891,0.53111848,12.02583003,5.339544204,21.09687103,1.729378398,0.231798224, ,81.40879103,30.79733302,48.10332013,21.35817681,84.38748411,3.248694368,1.622587567, ,0.685964841,-0.42868686,-1.272789515
E01002324,Havering 021E,E09000016,Havering,21.824,24.165,30.047,18.326,27.015,21.731,5.002,148.11, ,8.174731918,2.852399155,0.630971582,10.22168896,5.275317372,18.95843477,1.713316568,0.582275908, ,73.57258726,25.6715924,40.88675586,21.10126949,75.83373906,3.119295845,4.075931355, ,-1.664609446,0.12953055,-0.136134353
E01002325,Havering 011C,E09000016,Havering,35.336,29.448,47.162,24.853,20.529,16.288,8.055,181.671, ,9.52114294,3.937104115,0.591156718,12.18342664,5.2331569,21.03182347,1.605125782,0.131253235, ,85.69028646,35.43393704,48.73370656,20.9326276,84.12729388,2.9838447,0.918772648, ,1.605242191,0.061189156,-0.197994243
E01002326,Havering 005D,E09000016,Havering,29.213,25.737,29.002,16.831,17.151,8.491,15.722,142.147, ,9.101690182,3.410861009,0.598309547,11.47200058,5.26465017,22.33810144,1.765715216,0.193419096, ,81.91521163,30.69774908,45.88800232,21.05860068,89.35240576,3.274104623,1.353933669, ,0.829337344,0.217353371,-1.726409779
E01002327,Havering 009A,E09000016,Havering,13.346,12.622,25.06,8.815,8.144,19.262,11.664,98.913, ,9.516372607,3.63065259,0.545034646,12.97639077,5.268647945,19.917298,1.715002111,0.279243894, ,85.64735346,32.67587331,51.90556306,21.07459178,79.669192,3.104100507,1.95470726, ,1.112524762,-0.353839417,-0.331473181
E01002328,Havering 009B,E09000016,Havering,10.733,9.792,19.023,5.869,33.658,8.254,8.461,95.79, ,9.935061207,3.592933727,0.591980878,11.33021781,5.34670325,19.08579147,1.607437737,0.230920723, ,89.41555087,32.33640355,45.32087125,21.386813,76.34316589,2.997788096,1.616445059, ,0.798498723,0.356914232,0.357551967
E01002329,Havering 011D,E09000016,Havering,13.121,10.217,22.747,4.89,25.076,11.56,14.438,102.049, ,7.71487731,2.991162208,0.476160838,9.323269802,4.600360786,15.87863962,1.802360553,0.215385648, ,69.43389579,26.92045987,37.29307921,18.40144314,63.51455849,3.349909658,1.507699539, ,-1.567382072,-2.190572837,-1.614271664
E01002330,Havering 011E,E09000016,Havering,22.686,18.283,27.43,10.328,15.581,27.143,15.135,136.586, ,9.032331476,3.500980586,0.58531132,9.438026245,5.642273054,17.09934388,1.546962071,0.264364125, ,81.29098328,31.50882527,37.75210498,22.56909222,68.39737552,2.876199892,1.850548878, ,-0.62610265,0.609325418,0.691531523
E01002331,Havering 005E,E09000016,Havering,14.254,13.479,29.809,7.909,21.113,11.947,9.779,108.29, ,9.0667158,3.544344322,0.610657221,11.10092579,5.391782602,21.19636364,1.648388034,0.159631429, ,81.6004422,31.8990989,44.40370317,21.56713041,84.78545455,3.045962823,1.117420003, ,0.687597111,0.429352616,-0.963297183
E01002332,Havering 009C,E09000016,Havering,16.642,12.752,32.653,9.211,15.409,14.744,7.489,108.9, ,8.612364782,3.268972482,0.614972567,10.13025824,5.24912295,18.51684967,1.611976413,0.170521526, ,77.51128304,29.42075234,40.52103294,20.9964918,74.06739867,3.000284669,1.193650685, ,-0.411028283,0.07510696,-0.731472885
E01002333,Havering 008A,E09000016,Havering,8.506,10.304,20.979,5.248,15.15,9.786,5.301,75.274, ,9.496345947,3.832741546,0.533835722,11.88894659,5.41317767,19.53850376,1.626095008,0.157756911, ,85.46711353,34.49467391,47.55578637,21.65271068,78.15401503,3.073752013,1.104298376, ,1.135463002,-0.159554139,-0.114449403
E01002334,Havering 008B,E09000016,Havering,7.501,8.747,14.97,7.3,14.956,23.33,4.842,81.646, ,10.00816134,3.671581018,0.563908799,12.51062996,5.606836382,22.72242808,1.842797825,0.131213101, ,90.0734521,33.04422916,50.04251982,22.42734553,90.88971231,3.411843796,0.918491709, ,1.898238301,0.784811568,-1.857238889
E01002335,Havering 009D,E09000016,Havering,19.939,16.173,23.495,17.822,7.062,19.627,6.248,110.366, ,10.05920865,3.942466394,0.559194974,14.22592753,5.682859147,22.5995675,1.546873174,0.126039715, ,90.53287785,35.48219755,56.90371011,22.73143659,90.39827002,2.794061952,0.882278004, ,2.504339966,0.284187666,-0.243871024
E01002336,Havering 008C,E09000016,Havering,15.237,8.778,26.708,5.777,12.229,19.97,16.039,104.738, ,9.190837968,3.551451242,0.598330108,11.35318502,5.315802744,19.01436114,1.457920653,0.400870751, ,82.71754171,31.96306118,45.41274008,21.26321098,76.05744457,2.680593252,2.806095258, ,0.043501624,-0.106545098,1.467869996
E01002337,Havering 012A,E09000016,Havering,7.356,3.892,10.802,12.905,21.77,28.74,7.802,93.267, ,9.756747455,3.649382776,0.61599588,12.38938439,5.548576507,21.14089837,1.79571821,0.264921393, ,87.8107271,32.84444498,49.55753757,22.19430603,84.56359347,3.184650186,1.85444975, ,1.254684713,1.023387869,-0.82260666
E01002338,Havering 009E,E09000016,Havering,12.122,11.951,22.567,5.946,29.849,4.103,7.442,93.98, ,10.16532554,4.133854784,0.640266161,10.68706139,5.574199512,18.23989304,1.81548599,0.114846774, ,91.48792989,37.20469306,42.74824555,22.29679805,72.95957214,3.43370422,0.803927415, ,1.353757347,1.821059572,-0.129022516
E01002339,Havering 008D,E09000016,Havering,4.154,4.788,13.429,2.784,14.961,9.101,5.712,54.929, ,9.873918973,3.752450947,0.566569707,13.34211572,5.332216338,23.62923342,1.833840858,0.211310023, ,88.86527075,33.77205852,53.36846286,21.32886535,94.51693367,3.370078115,1.479170158, ,2.152822038,0.243860339,-1.561620039
E01002340,Havering 009F,E09000016,Havering,5.223,8.713,13.23,5.032,17.455,5.625,12.296,67.574, ,10.73643473,4.394863107,0.559809409,14.28334745,5.271234306,22.75530177,1.618696113,0.189295229, ,96.62791257,39.55376796,57.1333898,21.08493723,91.02120708,2.991378006,1.325066604, ,3.294876949,0.10169077,0.664805338
E01002341,Havering 008E,E09000016,Havering,13.268,13.495,19.164,6.187,18.038,20.121,5.217,95.49, ,9.311753448,3.464563769,0.62168042,10.65983109,5.973479777,20.45295986,1.71209515,0.139572696, ,83.80578103,31.18107392,42.63932435,23.89391911,81.81183945,3.170106927,0.977008875, ,0.446142753,1.646218704,-1.29355432
E01002342,Havering 030A,E09000016,Havering,24.969,20.72,27.152,12.421,42.039,9.416,18.521,155.238, ,9.106586307,3.467984716,0.60847542,9.632496652,5.155978098,18.99470653,1.526116757,0.293948205, ,81.95927677,31.21186244,38.52998661,20.62391239,75.97882612,2.808366816,2.057637432, ,-0.261875032,0.014883316,0.673867716
E01002343,Havering 029A,E09000016,Havering,9.5,14.108,32.759,8.29,20.431,5.036,6.882,97.006, ,9.734964084,3.889234864,0.564067935,12.73643407,4.975854284,20.79234864,1.6379451,0.159136068, ,87.61467676,35.00311378,50.94573628,19.90341714,83.16939456,3.034084146,1.113952475, ,1.787091481,-0.569226519,-0.154323469
E01002344,Havering 029B,E09000016,Havering,17.305,18.758,25.431,9.564,29.097,17.352,16.416,133.923, ,9.451220144,3.887109065,0.562876547,13.23924029,5.021807194,20.95483741,1.543246043,0.164494793, ,85.06098129,34.98398158,52.95696115,20.08722878,83.81934964,2.856497266,1.151463548, ,1.747687506,-0.805104235,0.107020597
E01002345,Havering 030B,E09000016,Havering,37.953,32.225,36.15,19.937,75.233,14.899,44.444,260.841, ,8.770519338,3.423929043,0.552278155,10.97898648,5.183225553,19.19393931,1.55186144,0.157282029, ,78.93467404,30.81536139,43.91594592,20.73290221,76.77575726,2.866303323,1.1009742, ,0.146611221,-0.705853436,-0.452358149
E01002346,Havering 030C,E09000016,Havering,26.447,21.167,33.27,10.53,45.315,10.157,15.71,162.596, ,8.533813845,3.18953434,0.582154423,13.3055814,5.239544664,23.67281026,1.675133123,0.083249683, ,76.8043246,28.70580906,53.22232558,20.95817866,94.69124103,3.100119539,0.582747783, ,1.166174907,-0.589440774,-2.72731638
E01002347,Havering 030D,E09000016,Havering,17.253,20.159,24.375,13.113,38.199,14.057,14.679,141.835, ,9.224322538,3.609922156,0.560223764,12.06565323,4.900674892,21.20737387,1.562587207,0.493919611, ,83.01890284,32.48929941,48.26261291,19.60269957,84.82949548,2.814547991,3.457437275, ,0.550098575,-1.004173578,1.115946348
E01002348,Havering 029C,E09000016,Havering,11.47,9.018,27.855,6.396,5.935,2.416,4.797,67.887, ,8.752714773,3.097644605,0.545372139,9.967698654,5.550602124,19.44555945,1.709452873,0.142058624, ,78.77443296,27.87880144,39.87079461,22.2024085,77.78223782,3.075179215,0.994410369, ,-0.396210917,0.07044126,-1.748193732
