LSOAcode2011,LSOAname2011,LocalAuthorityDistrictcode2013,LocalAuthorityDistrictname2013,IncomeScoreexponentiallytransformed,EmploymentScoreexponentiallytransformed,EducationSkillsandTrainingScoreexponentiallytransformed,HealthDeprivationandDisabilityScoreexponentiallytransformed,CrimeScoreexponentiallytransformed,BarrierstoHousingandServicesScoreexponentiallytransformed,LivingEnvironmentScoreexponentiallytransformed,IMD,V13,fat,saturate,salt,sugar,protein,carb,fibre,alcohol,V22,energy_fat,energy_saturate,energy_sugar,energy_protein,energy_carb,energy_fibre,energy_alcohol,V30,FAC1_1,FAC2_1,FAC3_1
E01002185,Harrow 009A,E09000015,Harrow,39.36,34.743,19.292,17.521,16.409,37.964,13.547,178.836, ,8.6804583010276,3.52471168402887,.603250574212349,9.93157467645332,5.32088050918717,18.7672659495713,1.5650268070447,.215487571342051, ,78.1241247091457,31.7224051562985,39.7262987058132,21.2835220367486,75.0690637982854,2.93798309111207,1.50841299939439, ,-.260623909573332,.142504461735218,.00636068858674056
E01002186,Harrow 009B,E09000015,Harrow,18.985,20.994,6.696,10.298,19.117,21.897,15.386,113.373, ,8.50491456810101,3.46966399905149,.580492445893215,9.25823752026824,5.27920024591166,17.1936716147311,1.59963610604074,.289514743512827, ,76.5442311128013,31.2269759914721,37.0329500810729,21.1168009836466,68.7746864589247,3.01648167766439,2.0266032045901, ,-.90188253075243,-.0679195019355363,.355121793713277
E01002187,Harrow 009C,E09000015,Harrow,13.056,10.8,3.879,4.474,18,30.959,7.385,88.553, ,8.38616348145354,3.38325003125167,.561143963092958,9.37277303166733,5.07130256828236,17.2527616733205,1.63963486886763,.216556714798207, ,75.4754713330218,30.4492502813337,37.4910921266693,20.2852102731294,69.0110466932822,3.09132898491587,1.51589700358753, ,-.815243544844355,-.589264605621545,-.322266993103508
E01002188,Harrow 016A,E09000015,Harrow,.185,.282,.109,.376,9.205,8.534,6.401,25.092, ,8.38684952003179,3.35858451913764,.556538193858755,9.18755207595753,5.16395715701994,16.5245306261468,1.70252950919604,.263348095340729, ,75.4816456803028,30.227260672251,36.7502083038301,20.6558286280797,66.0981225045874,3.22026796874517,1.84343666738498, ,-1.07453161424294,-.375309936983062,-.309425395225876
E01002189,Harrow 016B,E09000015,Harrow,4.194,1.235,.385,.934,5.628,15.389,15.145,42.91, ,8.28377720063122,3.32931859006565,.554899675355564,9.61428916143974,5.08193891909799,17.2492931223202,1.68217075204554,.273905337108915, ,74.5539948057078,29.9638673105849,38.4571566457589,20.3277556763919,68.9971724892809,3.17547799801954,1.91733735976229, ,-.952183196840321,-.645292017490129,-.394906441833338
E01002190,Harrow 009D,E09000015,Harrow,.968,.621,.568,.451,14.94,25.759,3.299,46.606, ,8.40211625599101,3.48345906540221,.5659490239331,9.22985003194495,4.97305531815272,16.7092112057712,1.65660150357881,.249608043817909, ,75.6190463038518,31.3511315886948,36.9194001277798,19.8922212726108,66.8368448230848,3.13768075784672,1.74725630672547, ,-.859465402344097,-.617987662568259,.0220012009173339
E01002191,Harrow 022A,E09000015,Harrow,5.83,4.322,.989,.784,4.679,18.07,7.204,41.878, ,8.49252111296309,3.4226668558339,.57906419202177,9.8865155235311,5.00702924815771,18.5643566529795,1.68693662631636,.202344638801596, ,76.4326900166763,30.8040017025394,39.5460620941244,20.0281169926308,74.2574266119182,3.16297814017484,1.41641247161107, ,-.36345979142188,-.469648056223438,-.750660284151303
E01002192,Harrow 016C,E09000015,Harrow,5.85,.715,.541,2.604,17.387,17.01,8.383,52.49, ,8.8012429312881,3.63135347263035,.560576445932811,9.85802002302913,5.12509319659113,17.5343168490297,1.65036406553407,.252845741483637, ,79.211186381566,32.6821812537465,39.4320800921165,20.5003727863645,70.1372673961189,3.11932752719936,1.76992019038541, ,-.290822593157397,-.347832330283416,.212082920366129
E01002193,Harrow 016D,E09000015,Harrow,15.077,12.352,2.097,5.959,9.852,14.937,7.966,68.24, ,8.38886457483611,3.40465681641761,.556350301001042,10.0444098547403,4.95453230427127,18.108543343336,1.63833878197562,.228914774223995, ,75.4997811735531,30.6419113477671,40.1776394189612,19.8181292170851,72.4341733733442,3.05945064204089,1.60240341956785, ,-.503950906345582,-.896198371707237,-.409152198337112
E01002194,Harrow 022B,E09000015,Harrow,2.363,2.752,.287,1.127,6.948,10.99,4.063,28.53, ,8.28542924470996,3.3697792833024,.560033008344277,9.51642165725758,5.04189762523913,17.11554588886,1.68096635924123,.189191355787598, ,74.5688632023918,30.3280135497663,38.0656866290303,20.1675905009565,68.4621835554402,3.16964632511303,1.32433949051307, ,-.794331888455241,-.63474509399881,-.680641380876519
E01002195,Harrow 022C,E09000015,Harrow,5.953,4.367,1.337,1.041,6.825,8.555,4.863,32.941, ,8.60465817025834,3.55985956419964,.562393864397063,9.36245941867934,5.04330976908157,17.2369166315662,1.60522123080455,.185369403132543, ,77.4419235323558,32.0387360777982,37.4498376747173,20.1732390763263,68.947666526265,3.00508574273345,1.29758582192777, ,-.491901761235336,-.547883604491908,.0345160558357804
E01002196,Harrow 022D,E09000015,Harrow,3.974,1.641,.277,.507,5.572,8.389,5.569,25.929, ,8.56313685542249,3.54259129729199,.553020813519069,9.76794632382738,5.11441894260185,17.500865528096,1.62139394875716,.235163971544588, ,77.0682316987977,31.883321675677,39.0717852953095,20.4576757704074,70.0034621123842,3.05658534936842,1.64614780081202, ,-.492055569204117,-.568086881634138,.0507538468738861
E01002197,Harrow 012B,E09000015,Harrow,16.373,9.751,8.513,3.535,7.526,24.236,8.961,78.895, ,9.21557818461143,3.89200009373932,.530106885035969,10.2143120260219,4.66562426764981,18.5199210701484,1.60775490499363,.169789548637477, ,82.9402036615345,35.0280008436526,40.8572481040876,18.6624970705992,74.0796842805938,2.98254787817434,1.18852684046233, ,.628734661229267,-1.24655439634861,.424683950531663
E01002198,Harrow 010C,E09000015,Harrow,14.832,8.082,13.31,3.063,22.896,35.017,10.84,108.04, ,9.270510214939,3.82923285096222,.482322843512746,10.7367452294805,4.62836490033345,19.586753919274,1.54042881464145,.0999957292331698, ,83.4345919344436,34.4630956586413,42.946980917922,18.5134596013338,78.347015677096,2.81448074058317,.699970104632191, ,.997570643284217,-1.91739187302872,.100410208513365
E01002199,Harrow 012C,E09000015,Harrow,17.434,8.919,7.823,3.024,14.053,17.138,10.146,78.537, ,8.92145400995848,3.72081675383167,.51874054192015,10.2149861306955,4.68117933705849,19.2389327392361,1.65474858540242,.123932560109241, ,80.2930860896553,33.4873507844849,40.8599445227823,18.7247173482339,76.9557309569444,3.0899796512147,.867527920764684, ,.515530228665354,-1.39590524481346,-.500462806609628
E01002200,Harrow 010D,E09000015,Harrow,16.939,8.445,12.59,3.324,33.676,30.687,12.557,118.218, ,8.70690545526122,3.59213542230366,.521482180628679,10.7825574794622,4.68407914801482,19.5506321019225,1.61158714152199,.148964416351025, ,78.3621490973415,32.3292188007309,43.1302299178488,18.7363165920592,78.2025284076903,2.96516306753904,1.04275091445717, ,.415507577731045,-1.61507140761456,-.544334119015931
E01002201,Harrow 012D,E09000015,Harrow,10.886,4.201,3.908,1.817,17.926,16.209,12.656,67.603, ,8.99012906290598,3.88674204275656,.475206990268802,10.5172574055614,4.58449881235164,19.4782816642401,1.64513447245419,.0970138634587385, ,80.9111615661582,34.9806783847886,42.0690296222459,18.3379952494065,77.9131266569605,3.02082200597646,.679097044211171, ,.884922734654185,-1.92319126647082,-.405734286909296
E01002202,Harrow 012E,E09000015,Harrow,23.695,11.988,15.319,4.365,18.384,40.578,20.578,134.907, ,8.69089443773648,3.55264409175343,.45604944458335,10.908209740584,4.54458525956276,17.5559038308645,1.4095681811489,.309211820912231, ,78.2180499396321,31.9737968257618,43.6328389623361,18.178341038251,70.2236153234581,2.59616471835328,2.1644827463856, ,-.185152329470334,-2.7950646021978,1.39259380260362
E01002203,Harrow 010E,E09000015,Harrow,17.296,7.672,11.416,3.342,12.61,34.643,10.181,97.16, ,8.53269978146106,3.58220112770683,.486347414365428,10.5887994156208,4.7056519324346,18.6769438441032,1.49972592154362,.28745743718533, ,76.7942980331601,32.2398101493435,42.3551976624833,18.8226077297384,74.7077753764128,2.7216768289002,2.01220206029727, ,-.133703859298621,-2.11281961996094,.656723989088906
E01002204,Harrow 032A,E09000015,Harrow,16.544,10.786,7.721,5.005,13.13,19.369,33.338,105.893, ,8.44405791214611,3.46118401096266,.466427078077743,10.7009271350815,4.61754744268552,17.582004888264,1.50824930517997,.216858338028348, ,75.9965212093225,31.1506560986787,42.8037085403262,18.470189770742,70.328019553056,2.8111769810228,1.51800836619837, ,-.26481641204006,-2.50686751408755,.285870187083493
E01002206,Harrow 032B,E09000015,Harrow,12.499,8.11,4.105,4.188,26.675,13.22,14.413,83.21, ,8.79880319545945,3.55808830276527,.507382284876597,10.8453243650509,4.7921844923783,18.306421260541,1.55966036352768,.199256288704577, ,79.1892287591696,32.0227947248958,43.3812974602039,19.1687379695132,73.2256850421641,2.91970217329315,1.394794020932, ,.143738298723797,-1.65350347425302,.108201663659833
E01002207,Harrow 032C,E09000015,Harrow,12.917,9.264,6.076,3.42,15.135,13.551,8.811,69.174, ,8.88529342224717,3.61180751742715,.529407333737528,10.9878395726014,5.01165929069504,18.9816326917292,1.55024621097293,.178870158078209, ,79.9676408002634,32.506267656847,43.9513582904058,20.0466371627801,75.9265307669169,2.88506880872987,1.25209110654744, ,.3519652401063,-1.09189725066468,.00904978181552202
E01002208,Harrow 025A,E09000015,Harrow,3.077,2.13,.389,1.15,5.241,13.805,4.929,30.721, ,8.6173201746685,3.48489608974077,.560718074440438,9.68474379472404,5.11170501223216,17.9037249178884,1.64389295757474,.265980014250993, ,77.5558815720415,31.3640648076711,38.7389751788961,20.4468200489286,71.6148996715539,3.06262644891361,1.86186009975682, ,-.533919209677576,-.458837717209383,-.0252460848891193
E01002209,Harrow 025B,E09000015,Harrow,9.504,8.984,2.303,3.217,16.314,14.325,10.224,64.871, ,9.13149082147195,3.71697541767305,.575185149115787,10.0643098198039,5.01809482289905,17.8608512656825,1.63350930978238,.207919283906174, ,82.1834173932816,33.452778759053,40.2572392792157,20.0723792915962,71.4434050627302,3.04236260336399,1.45543498734317, ,.150324652078921,-.306471046986527,.302807160871721
E01002210,Harrow 032D,E09000015,Harrow,12.951,8.062,4.461,1.932,22.543,19.057,9.241,78.247, ,8.86643437900057,3.56327964426613,.508257261941223,10.135525705618,4.90900371597261,17.963979151595,1.59156314368423,.220766756527313, ,79.7979094110247,32.0695167984023,40.5421028224721,19.6360148638904,71.8559166063801,2.96681358904399,1.54536729569109, ,-.0988552890646264,-1.29850948511945,.182504771343423
E01002211,Harrow 028A,E09000015,Harrow,34.831,31.428,25.383,15.945,21.046,31.315,10.262,170.21, ,8.75944698131845,3.59604378365135,.554983201425865,11.2642780735819,4.99182429383683,18.5875965616877,1.46395113256927,.273669367912048, ,78.8350228318933,32.364394052868,45.0571122943276,19.9672971753473,74.350386246751,2.71166140240052,1.91568557538421, ,.0960092827047,-1.10484088506444,.841809430147557
E01002212,Harrow 028B,E09000015,Harrow,29.368,15.943,10.959,8.548,34.69,19.78,23.407,142.695, ,8.65891833718254,3.59581915047233,.51932281759695,10.7134655529231,4.87077618361683,18.1816553971193,1.49014580175226,.239459380436907, ,77.9302650346476,32.3623723542681,42.8538622116926,19.4831047344673,72.7266215884772,2.78937773221009,1.67621566305822, ,-.0499618656136028,-1.54037078152105,.626883745583039
E01002213,Harrow 027D,E09000015,Harrow,25.786,13.389,7.031,8.68,27.134,35.523,24.691,142.234, ,8.70415063557094,3.47564692868661,.537496444870307,11.1207535034118,4.73911508353507,19.1490390791286,1.59736315610336,.247880521997133, ,78.3373557201571,31.2808223581846,44.4830140136472,18.9564603341402,76.5961563165145,2.93841691699826,1.73516365397984, ,.136236999746062,-1.49245778381794,-.130594020851755
E01002214,Harrow 031A,E09000015,Harrow,24.784,16.931,12.52,7.69,31.526,21.702,11.143,126.296, ,8.77970618412423,3.62284954856028,.525661276642421,11.2327639454542,4.87949318121816,18.9614810169666,1.49608711420043,.165079219523255, ,79.0173556571551,32.6056459370476,44.9310557818171,19.5179727248726,75.8459240678666,2.79359510407617,1.15555453666276, ,.408196445508942,-1.47809690871631,.175235155998554
E01002215,Harrow 031B,E09000015,Harrow,44.511,29.577,22.934,14.624,24.469,23.568,12.586,172.269, ,9.31704410158236,3.91694297287256,.542724062443075,12.8841017567827,4.97015947569668,20.2812961951612,1.52227225559812,.206629957218283, ,83.8533969142661,35.2524867558575,51.5364070271308,19.8806379027867,81.125184780645,2.82297961041337,1.44640970052794, ,1.45712293803145,-1.08998163950866,.517965449898777
E01002216,Harrow 028C,E09000015,Harrow,13.762,6.465,5.03,4.266,21.06,17.006,8.2,75.789, ,8.50196087212767,3.46431531804098,.505757158168968,10.3970357011939,4.87318943946059,18.4739549431851,1.55404650718003,.27920713992, ,76.5176478491812,31.1788378623733,41.5881428047759,19.4927577578423,73.8958197727406,2.90870455668349,1.95444997943983, ,-.344621474591049,-1.61159382535269,.228183051119986
E01002217,Harrow 028D,E09000015,Harrow,56.024,41.374,26.066,35.784,18.44,45.384,10.984,234.056, ,8.58299919668158,3.47679856214129,.50739222372783,10.6483542385127,4.58556041512897,18.1609055574976,1.50944262773959,.216700705215076, ,77.2469927701617,31.2911870592757,42.593416954051,18.3422416605158,72.6436222299907,2.82127005249951,1.51690493650546, ,-.108884339155524,-2.12396214553705,.298399895551191
E01002218,Harrow 030A,E09000015,Harrow,16.732,9.996,6.708,4.415,52.152,21.743,19.596,131.342, ,8.76214944808225,3.53351478301803,.537283061832776,10.8648497951506,4.81858928524844,17.9184561389317,1.51534498055895,.303808780042282, ,78.859345032758,31.8016330471451,43.4593991806024,19.2743571409937,71.6738245557269,2.80042900759372,2.12666146029592, ,-.156563007742214,-1.43173358100824,.829389363682536
E01002219,Harrow 030B,E09000015,Harrow,22.205,13.266,22.26,8.067,42.247,25.878,23.655,157.578, ,9.87693524797724,4.0262771059732,.484845228572572,12.6340587874815,4.48301454367176,19.0829928915767,1.52595453059891,.270643430427324, ,88.8924172317968,36.2364939537482,50.536235149926,17.932058174687,76.331971566307,2.7687323310728,1.89450401299126, ,1.60379505749079,-2.15262242628105,1.47215962470246
E01002220,Harrow 031C,E09000015,Harrow,14.426,10.52,9.876,7.024,24.284,17.427,10.104,93.661, ,8.755916600859,3.51657391714372,.539252419117036,10.6280403559423,5.03283175201883,18.93558100065,1.58219647592675,.197856024751018, ,78.8032494077516,31.6491652542757,42.5121614237694,20.1313270080753,75.7423240026001,2.94567764747489,1.38499217325714, ,.0705997357352512,-.942942930529433,-.199164330213465
E01002221,Harrow 030C,E09000015,Harrow,20.185,15.876,15.224,4.833,29.391,20.061,23.361,128.931, ,9.07301965150935,3.65791687983443,.578361749526058,10.4556023353093,5.05929699960854,19.2548885010072,1.67306539468541,.259994006440155, ,81.657176863577,32.9212519185081,41.8224093412372,20.2371879984341,77.019554004029,3.10301363267033,1.81995804508109, ,.264271718683281,-.235630215725491,-.02823163868239
E01002222,Harrow 030D,E09000015,Harrow,15.843,6.156,7.593,7.46,28.436,27.485,14.874,107.847, ,9.07699678886226,3.69691604640461,.509588057540505,11.7310689930382,4.69135832946634,19.1071955452432,1.53599684454757,.278774609930394, ,81.6929710997655,33.2722444176267,46.9242759721528,18.7654333178653,76.4287821809731,2.83123378190261,1.95142226951275, ,.615859019389218,-1.81342655347309,.707206899206257
E01002223,Harrow 031D,E09000015,Harrow,16.3,9.34,10.815,3.293,20.314,15.839,12.161,88.062, ,8.86051722130565,3.617037232547,.522472389205391,11.1544253141179,5.04952631367689,19.0200935329794,1.52718949460088,.357622910260531, ,79.744654991782,32.5533350929158,44.6177012564717,20.1981052547075,76.0803741319177,2.84060796435327,2.50336037182364, ,.0525331986914962,-1.16222950684402,.900201793252866
E01002224,Harrow 031E,E09000015,Harrow,30.093,24.226,20.62,9.038,24.369,31.111,9.783,149.24, ,8.46961661650443,3.29724304239666,.572826553709973,10.0304093560721,5.11005815033627,18.3838054100239,1.56651989744732,.243379639950954, ,76.2265495485402,29.6751873815566,40.1216374242884,20.4402326013451,73.5352216400957,2.931417902129,1.70365747965667, ,-.609736595724085,-.62253311747521,-.185912084123747
E01002225,Harrow 001C,E09000015,Harrow,3.927,.807,1.469,.815,18.531,28.871,7.237,61.657, ,8.91320005449246,3.53907397316305,.496977739765752,11.5611766909612,4.49396566991346,17.5826946393289,1.65015155643348,.217009246645322, ,80.2188004904253,31.8516657584671,46.2447067638449,17.9758626796538,70.3307785573159,3.08381377290376,1.51906472651726, ,.317227067221474,-2.14788430026412,-.0691021342775294
E01002226,Harrow 001D,E09000015,Harrow,17.84,9.048,3.226,2.258,23.913,22.039,14.972,93.296, ,8.68349996560659,3.40418214752548,.541086559053511,10.1279662944526,4.68740375576078,18.3795462362134,1.70087909568248,.182085252103729, ,78.1514996904537,30.6376393277258,40.5118651778106,18.7496150230431,73.5181849448539,3.17340609451312,1.2745967647261, ,-.13830554373791,-1.2821188296428,-.796113220374203
E01002227,Harrow 003A,E09000015,Harrow,49.012,43.925,20.953,29.443,16.387,76.972,6.621,243.313, ,8.79160395198911,3.51363213804424,.565724421262466,10.7642981821257,4.81797412741067,19.6551299466219,1.61112542581538,.0999796553151289, ,79.1244355679211,31.6226892423843,43.0571927285029,19.2718965096426,78.6205197864878,2.9798427269159,.699857587205901, ,.450444889481074,-.997377594157752,-.844919924907113
E01002228,Harrow 003B,E09000015,Harrow,18.734,11.859,5.824,2.504,14.286,41.303,5.787,100.297, ,8.34886896150426,3.26487905306369,.550605874854364,10.2194616824308,4.88031551924739,18.9365710202848,1.61396352875716,.0945501908290749, ,75.1398206535501,29.383911477556,40.8778467297232,19.5212620769895,75.7462840811392,2.99804087207244,.661851335803527, ,-.240974879208081,-1.18145708258371,-1.26617321398297
E01002229,Harrow 003C,E09000015,Harrow,19.725,18.406,9.262,6.493,52.312,33.258,10.732,150.188, ,8.73298845987419,3.51603000432804,.526316099677871,11.0182901860836,4.59173270183184,19.302548444487,1.63291893061502,.10514562749435, ,78.5968961388606,31.6442700389497,44.0731607443346,18.3669308073273,77.2101937779481,3.01462374380926,.736019392460453, ,.486252698056797,-1.73278919318609,-.882429492114885
E01002230,Harrow 003D,E09000015,Harrow,7.933,3.636,4.065,1.697,18.93,44.463,4.783,85.507, ,8.81396689625209,3.59858262200443,.54113040903812,10.1285449068886,4.79968711367549,18.5301886736943,1.67953356488296,.216556078962347, ,79.3257020663016,32.3872435980329,40.5141796275547,19.1987484547019,74.1207546947772,3.15715017366225,1.51589255273638, ,.037313859854832,-1.0322661885761,-.273495650241153
E01002231,Harrow 013E,E09000015,Harrow,31.924,19.764,17.86,13.089,24.986,30.436,13.668,151.727, ,9.15890632876514,3.71498344116749,.590902137098527,9.890175249457,5.12309507140833,19.1067382717518,1.60896207018521,.171797738618114, ,82.430156958848,33.4348509705674,39.560700997828,20.4923802856333,76.4269530870075,2.98046470839675,1.20258417032672, ,.327855645556696,.000616665713555231,.0383218439743696
E01002232,Harrow 011A,E09000015,Harrow,24.139,14.459,9.348,15.021,27.951,18.504,18.196,127.618, ,8.84839879085414,3.59851777015381,.595003704406908,10.4818614021279,5.11476551135184,19.5101465387268,1.66928879339101,.173485270389306, ,79.635589117722,32.3866599313922,41.9274456085118,20.4590620454073,78.0405861549074,3.09800277596103,1.2143968927251, ,.282038779897786,-.0891868611997966,-.631224872114991
E01002233,Harrow 011B,E09000015,Harrow,33.335,25.152,17.223,9.566,30.551,29.415,19.48,164.722, ,8.913737759938,3.51379274175055,.600528365221861,10.8954500199661,4.92758597990685,19.4072172941834,1.60656004834511,.19077865000486, ,80.2236398394493,31.6241346757718,43.5818000798646,19.7103439196274,77.6288691767339,2.98363387182036,1.33545055003396, ,.316478973327198,-.496107319410675,-.313536228581658
E01002234,Harrow 011C,E09000015,Harrow,22.556,20.272,16.738,8.5,18.883,22.408,9.393,118.75, ,8.96092303141292,3.52608499335764,.592264888093918,10.1058624522446,4.988359925229,19.3456112988835,1.62866480366043,.161168019171343, ,80.6483072827346,31.7347649402318,40.4234498089786,19.953439700916,77.3824451955343,3.02884688733198,1.12817613419936, ,.193082682779137,-.31962784900752,-.468716856601084
E01002235,Harrow 011D,E09000015,Harrow,44.931,31.808,31.234,14.51,26.074,51.774,17.727,218.058, ,8.71633790103614,3.4198573655473,.572787612911199,10.3083278001337,4.89578721745936,19.6639147990367,1.61078131912113,.139202150997452, ,78.4470411093364,30.7787162899439,41.2333112005348,19.5831488698374,78.655659196147,2.98143856249058,.974415056982155, ,.123706183841269,-.806033128779824,-.802445162919213
E01002236,Harrow 011E,E09000015,Harrow,33.485,17.755,17.243,10.873,19.072,27.684,25.416,151.528, ,8.82971511735789,3.49763240626148,.582739182491634,10.3355221481505,5.00628820349226,19.6893964460941,1.65078710071068,.151552984761115, ,79.4674360562203,31.4786916563747,41.3420885926021,20.025152813969,78.7575857843767,3.07338871412221,1.06087089332778, ,.226402499237346,-.42163515851936,-.798529631424609
E01002237,Harrow 024A,E09000015,Harrow,20.695,22.566,8.329,10.817,15.773,31.982,30.408,140.57, ,9.13468584907024,3.73069772280177,.560422928955772,10.3123141661707,5.16314280488442,18.7405240294511,1.60125619217463,.186200783224356, ,82.2121726416595,33.5762795052242,41.2492566646828,20.6525712195376,74.9620961178047,2.99869343210313,1.30340548257045, ,.349985496603199,-.286760143183072,.15644389331119
E01002238,Harrow 024B,E09000015,Harrow,14.585,7.761,3.825,1.744,20.86,12.657,9.222,70.654, ,8.42282037538654,3.41454324840978,.548261365545793,9.81304369657673,5.05992463801754,17.5737857133329,1.58975322295102,.247870415694922, ,75.8053833784673,30.7308892357546,39.2521747863069,20.2396985520701,70.2951428533317,2.99751011143753,1.73509290986439, ,-.67958026141442,-.838536507383812,.0145303908764629
E01002239,Harrow 025C,E09000015,Harrow,7.691,5.93,3.038,.753,8.297,21.177,9.724,56.61, ,8.96565901986164,3.72164757370047,.570008819434432,10.5584604434175,5.0966907132216,18.4742860890719,1.64883197871078,.184810697750851, ,80.6909311787799,33.4948281633085,42.2338417736703,20.3867628528864,73.8971443562878,3.06257923339572,1.29367488425592, ,.310247590665961,-.315762253968873,-.103841158796365
E01002240,Harrow 024C,E09000015,Harrow,21.644,18.67,8.739,14.136,8.844,22.952,24.429,119.414, ,8.99930395965881,3.60343769804949,.589033456297803,10.4049474387593,5.0823582982017,18.6452307576299,1.64279545892917,.199700048979089, ,80.9937356369566,32.4309392824544,41.6197897550372,20.3294331928068,74.5809230305199,3.04226791766532,1.39790034285359, ,.174763451911602,-.183672929061474,-.153152667753102
E01002241,Harrow 025D,E09000015,Harrow,24.445,17.919,5.426,7.112,20.139,22.767,9.358,107.166, ,8.7888993967529,3.55088225791669,.560573302853168,10.2813208658427,4.99155562970455,18.939672741525,1.63977135866029,.188457380184422, ,79.1000945707855,31.9579403212877,41.125283463371,19.9662225188182,75.7586909661002,3.02767275211723,1.31920166129088, ,.0727795901074695,-.655372833729683,-.400951341239233
E01002242,Harrow 024D,E09000015,Harrow,10.293,6.252,1.211,1.781,11.66,12.008,9.063,52.268, ,8.69534933631982,3.63435373312701,.519509287309391,10.4537430430064,4.74386521986419,18.2641158983448,1.60801699546457,.148231604998777, ,78.2581440268726,32.7091835982061,41.8149721720256,18.9754608794567,73.0564635933795,3.00807950326662,1.03762123499142, ,.175318143799768,-1.49499031651102,-.240192839535373
E01002243,Havering 013A,E09000016,Havering,38.229,29.976,26.208,27.749,39.517,26.847,21.174,209.7, ,9.12125178779332,3.40962642053311,.601584311768981,9.28174538499925,5.48441986806355,19.5972005100061,1.77186706580187,.217644846166638, ,82.0912660901383,30.6866377848012,37.126981539997,21.9376794722542,78.3888020400245,3.26891401962413,1.52351392316647, ,-.181214646638903,.885349255636189,-1.03836708764491
E01002244,Havering 011A,E09000016,Havering,22.2,16.003,24.725,14.141,46.292,20.98,23.273,167.614, ,9.29511476966932,3.63638752572409,.586207199620104,10.2905034035144,5.33548361564035,19.3546485673581,1.65050577805919,.32086412220991, ,83.6560329270238,32.7274877315193,41.1620136140577,21.3419344625614,77.4185942694324,3.06049707139462,2.24604885546937, ,.149857342937791,.315407470294012,.36734661754514
E01002245,Havering 011B,E09000016,Havering,23.382,8.62,15.171,15.484,53.043,10.366,28.105,154.171, ,9.63895085149563,3.46427777287556,.592470352069202,10.1041912997442,5.70167210800323,18.5961263566576,1.60412423894819,.245092084178946, ,86.7505576634626,31.1784999558809,40.416765198977,22.8066884320129,74.3845054266305,2.98671137386394,1.71564458925263, ,.0525264805889765,.942381107970937,.236097431275481
E01002246,Havering 017A,E09000016,Havering,16.551,13.542,21.954,7.01,33.308,8.056,17.807,118.228, ,9.46485391463141,3.82883131705078,.543871718785679,13.4276866012326,4.97000798904361,21.1845697329377,1.55773225291029,.273483229856197, ,85.1836852316833,34.4594818534578,53.7107464049307,19.8800319561744,84.7382789317511,2.8640036521342,1.91438260899338, ,1.59709288636396,-1.08060922901462,.410356349496957
E01002247,Havering 017B,E09000016,Havering,29.592,21.233,15.147,25.084,41.643,12.675,21.548,166.922, ,8.54393540247323,3.09385021448376,.596189931869846,10.573413070906,5.18318950290181,18.8422245773401,1.62681806712087,.273937510976532, ,76.8954186222573,27.8446519303575,42.2936522836242,20.7327580116072,75.3688983093606,3.01242493060814,1.91756257683573, ,-.621899650086902,-.31778294039087,-.678005225787901
E01002248,Havering 017C,E09000016,Havering,26.823,26.079,29.473,20.25,22.312,16.704,12.828,154.469, ,9.2532316319741,3.57397775876802,.63269468206447,10.9196131546432,6.05884706776921,19.4520292747838,1.50511358235908,.142409706301682, ,83.2790846877694,32.1657998289134,43.678452618573,24.2353882710768,77.8081170991354,2.75694325634444,.996867944111777, ,.366308461764173,1.54239965090407,-.0511258548559907
E01002249,Havering 017D,E09000016,Havering,18.343,10.898,15.252,8.641,56.967,24.612,20.389,155.102, ,9.08332450673325,3.50129983530887,.561247650725013,10.7472535279493,5.23250524752154,18.6255426744594,1.58204314270029,.216988420253816, ,81.7499205605943,31.5116985177798,42.9890141117973,20.9300209900861,74.5021706978377,2.9458462233991,1.51891894177672, ,.125434951315894,-.352607208627072,.0368905174679975
E01002250,Havering 017E,E09000016,Havering,20.85,18.017,22.202,12.721,32.553,35.005,23.037,164.385, ,9.45528597076185,3.65068137129165,.624350602718677,11.9573788150808,5.31898606480299,21.3061827819099,1.71459605026928,.168916930836966, ,85.0975737368568,32.8561323416269,47.8295152603235,21.2759442592119,85.2247311276397,3.17924254082241,1.18241851585876, ,1.22447207293075,.582683794642422,-.966789538235876
E01002251,Havering 017F,E09000016,Havering,35.601,26.607,29.498,18.347,28.324,40.932,11.482,190.791, ,9.25157788691601,3.68966880745495,.577331445661764,11.9991537589724,4.99098476262433,21.0201485958949,1.68274776476513,.213279418209293, ,83.264200982244,33.2070192670943,47.9966150358897,19.9639390504973,84.0805943835797,3.1118247072157,1.49295592746505, ,1.11641210216569,-.469093748344396,-.57485139398443
E01002252,Havering 018A,E09000016,Havering,7.489,8.583,17.572,4.587,3.513,19.997,7.062,68.803, ,8.67012797642144,3.27100829907682,.592020010858636,11.6748398355699,5.21147366788183,21.3347851857597,1.65437834483824,.199483910649189, ,78.031151787794,29.4390746916941,46.6993593422798,20.8458946715273,85.3391407430391,3.09271697820515,1.39638737454433, ,.366175667403729,-.30378336093488,-1.38700958627755
E01002253,Havering 019A,E09000016,Havering,1.209,2.601,4.408,1.098,5.214,6.992,3.166,24.688, ,9.12142579609765,3.67664836557126,.549593462285696,12.9117915364475,5.49693048399367,21.4555860376722,1.68637384914264,.167356586704957, ,82.0928321648804,33.0898352901435,51.64716614579,21.9877219359746,85.8223441506889,3.13276459160398,1.17149610693471, ,1.30380603778385,-.0811701031696096,-1.13941097047993
