LSOAcode2011,LSOAname2011,LocalAuthorityDistrictcode2013,LocalAuthorityDistrictname2013,IncomeScoreexponentiallytransformed,EmploymentScoreexponentiallytransformed,EducationSkillsandTrainingScoreexponentiallytransformed,HealthDeprivationandDisabilityScoreexponentiallytransformed,CrimeScoreexponentiallytransformed,BarrierstoHousingandServicesScoreexponentiallytransformed,LivingEnvironmentScoreexponentiallytransformed,V12,weight,volume,V15,fat,saturate,salt,sugar,protein,carb,fibre,alcohol,V24,energy_fat,energy_saturate,energy_sugar,energy_protein,energy_carb,energy_fibre,energy_alcohol,V32,energy_tot,representativeness_norm,man_day,population,avg_age,out_fat,out_sat,out_salt,out_sug,out_pro,out_car,out_fib,out_alc,Zfat,Zsaturate,Zsalt,Zsugar,Zprotein,Zcarb,Zfibre,Zalcohol,FAC1_1,FAC2_1,FAC3_1,FAC4_1,Income,Employment,Education_Training,Health_Disability,Crime,Housing_Services,Living_Environment,SES,FAC2_2
E01000396,Bexley 018C,E09000004,Bexley,4.589,5.28,12.698,1.455,8.63,17.578,8.502, ,358.137664155722,101.295666394112, ,8.99517187078209,3.28545442274794,.567976761900536,10.6906780347343,5.72223072077742,19.5228046162146,1.70524610816159,.148693256546387, ,80.9565468370363,29.5690898047351,42.7627121389372,22.8889228831097,78.0912184648587,3.15978583640783,1.04085279582471, ,186.137326817239,.173267345597278,4230,1402,39.98359486,0,1,1,0,1,1,1,1,.0739898124814601,-1.46611773676701,-.492505626599695,.83425327254752,1.90601097997059,1.07209668141542,1.2772676224816,-1.36315466009073,.241725484852449,.114237009947007,-1.29858894383159,2.34193346877553,-1.34621675888202,-1.12387898362261,-.108572458102836,-1.28278322302447,-1.43932456130349,-.988412406108082,-1.36978441815324,-1.32034482541162,-1.33668602045643
E01000398,Bexley 029A,E09000004,Bexley,23.851,21.474,30.452,8.525,13.168,34.435,9.292, ,374.549573285983,117.942257967529, ,8.78829200060529,3.40766898533187,.638632068463677,10.2956751852414,5.5003644336912,19.5892533645844,1.62666150007558,.272979421593829, ,79.0946280054422,30.6690208679899,41.1827007409659,22.0014577347648,78.3570134583377,3.05845455920152,1.91085595115681, ,184.422409708899,.163838487584396,4376,1610,38.80993789,0,1,1,0,1,1,1,1,-.593957884218102,-.677748638813912,1.31741846179996,.324792183490361,.896798635785453,1.12436058585459,.168450237944085,.711253090633184,-.208511723798467,.394561327366688,-1.33339285887315,.107805080332401,-.229008452868909,-.00209294757875509,1.58610957427642,-.729351090313985,-1.21050158520207,-.16312670039649,-1.32542182606123,-.182181418282054,-1.98380609317212
E01000399,Bexley 029B,E09000004,Bexley,9.043,7.334,18.372,2.126,17.048,12.571,10.244, ,398.630334438857,119.032582864291, ,8.30831266517621,3.17899640848404,.56803640679004,8.50882225384574,5.20744494138371,16.3239618486136,1.46550721691398,.336426571118787, ,74.7748139865809,28.6109676763597,34.0352890153829,20.8297797655348,65.2958473944547,2.74155654943413,2.35498599783151, ,165.996983693832,.152990785632859,4515,1609,43.0615289,1,1,1,0,1,1,1,1,-2.14365477492697,-2.15284611758065,-.49097774812157,-1.97982926818394,-.435616357819598,-1.44388769486555,-2.10541324645084,1.77022259609401,-2.21343871752171,-1.79767064252128,-.188293514799515,-2.00015378258731,-1.08788191333211,-.981594895810202,.43303089053521,-1.23025805173045,-1.01485743639786,-1.23354531994198,-1.27196209483136,-1.09446234429716,-1.29107685034529
E01000400,Bexley 029C,E09000004,Bexley,14.13,13.268,17.074,3.086,16.88,10.886,16.351, ,390.944570182016,116.07998557519, ,9.06246837682458,3.62609907120731,.554691629809864,10.268600176913,5.39679920389204,20.0678394515693,1.64870853604599,.143049586466165, ,81.5622153914188,32.6348916408688,41.0744007076523,21.5871968155681,80.2713578062772,3.00892083149046,1.00134710526315, ,187.431037950014,.149933947983279,3767,1584,41.05050505,0,1,1,0,1,1,1,1,.291268304432344,.731277635360079,-.832820908750381,.289871768999868,.425707197269311,1.5007826875456,.479530707223244,-1.45735076753738,1.01438125550838,.134705125335942,-.254570030937355,1.0572956635006,-.79283266337423,-.570536581750414,.309132204153084,-1.15511026567641,-1.02332862634608,-1.31603961988408,-.929022411406165,-.935841278084773,-1.07286028579102
E01000401,Bexley 013A,E09000004,Bexley,32.874,27.235,27.765,22.021,22.127,27.793,18.534, ,383.80549211528,104.820779777206, ,9.18076318278564,3.38739772995966,.625230522582203,9.70824958619094,5.56329865216366,19.3146494443128,1.6566522818633,.21283891936628, ,82.6268686450704,30.4865795696394,38.8329983447637,22.2531946086546,77.2585977772515,3.03335658548118,1.48987243556396, ,186.661890052021,.142500130971511,3528,1864,39.94098712,0,1,1,0,1,1,1,1,.673203690923481,-.808512362663853,.974121094729631,-.432849149519014,1.1830701148289,.908376486833996,.591615804739288,-.292526565015817,-.0936653763759455,.909635386038902,-1.16722057644376,.850792519380474,.294331311701558,.396981361032374,1.32962592997073,.327101535295733,-.758755211713177,-.488306012097053,-.806435653764571,.235002147743172,-1.32377474372924
E01000402,Bexley 005B,E09000004,Bexley,26.872,22.064,20.436,7.879,19.045,29.741,13.472, ,377.647577739223,88.0073289902278, ,9.45761718750011,3.64744140624988,.608206077939012,10.3611830357145,5.14769066220239,19.0562593005952,1.62808965773809,.23735496000744, ,85.1185546875015,32.8269726562494,41.444732142858,20.5907626488095,76.225037202381,3.04685639880951,1.66148472005209, ,186.642695657554,.0575918493897483,1900,1548,36.99483204,0,1,1,0,1,1,1,1,1.56707506957934,.86895056950137,.538018642554977,.409281955872165,-.707423115663067,.70514500225996,.18860133473798,.116660287790142,.975638845847882,.745163654453684,.371082089742671,-.220575471860073,-.053788522827085,.0387773600207183,.630046983518807,-.779919288012849,-.914161208263324,-.392935747238171,-1.09069317423262,-.31161269234613,-1.40643620337939
E01000404,Bexley 004B,E09000004,Bexley,36.014,28.096,22.281,16.385,28.779,43.633,20.789, ,337.924485950713,95.8654147750718, ,9.50367076362834,3.51567986798661,.574974081028833,11.2980721520429,5.08029247752371,18.6618948446569,1.61365938317969,.17540071981336, ,85.533036872653,31.6411188118836,45.1922886081717,20.3211699100948,74.6475793786279,2.99492773415272,1.22780503869352, ,184.724518934217,.0546420793821156,3789,2424,28.21617162,0,1,1,0,1,1,1,1,1.71576706205469,.0189968252886812,-.313260541402781,1.61764931358422,-1.01400002217144,.394965702498556,-.0150077394014611,-.917391700214741,1.46661080636167,-.135581917554385,.20616440985608,.22707689738616,.476453317769525,.456624301444487,.806158752682923,-.114078591996529,-.423336428763282,.287189365400225,-.67980572317282,.296654320155076,-1.04326698238048
E01000405,Bexley 004C,E09000004,Bexley,32.462,28.065,23.097,6.695,20.627,32.326,24.636, ,343.024285513163,107.238284789643, ,9.41209476749331,3.41022412423885,.565714837201107,10.6813368040237,5.35421600635309,20.0615176916966,1.62307597282271,.332918644666021, ,84.7088529074409,30.6920171181502,42.7253472160948,21.4168640254123,80.2460707667866,2.96225536045177,2.33043051266214, ,191.664473572753,.0650824092327909,2197,1463,32.50239234,0,1,1,0,1,1,1,1,1.42009800716265,-.661266212230279,-.550447658115532,.822205274470883,.232007247738529,1.49581043657053,.117858970168544,1.71167328113357,.608675425084737,.180559509781859,.397215481635939,-.0437219989343564,.270435048484997,.45447687850282,.884048835955508,-.872601557479499,-.834390836250886,-.266379209938268,-.463776746238688,-.0400673856971652,-1.09990115856734
E01000406,Bexley 005C,E09000004,Bexley,26.941,21.042,18.289,11.225,37.192,42.92,30.291, ,404.191316232127,99.698272846524, ,8.76615332885025,3.2004014794888,.649303470074011,11.7986872898455,5.21054001344988,20.0997895090786,1.48289441829183,.254115713517148, ,78.8953799596508,28.8036133154013,47.1947491593821,20.8421600537995,80.3991580363147,2.69982515131133,1.77880999462004, ,184.615333195693,.0593936575023453,2324,1675,33.17910448,0,1,1,0,1,1,1,1,-.665436442253399,-2.01476849276359,1.59077976714324,2.26332549954296,-.421537675671248,1.52591235203829,-1.86008236517808,.396406927130406,.641405294319356,-1.05045516638436,-2.49282662625765,-1.37172034540904,-.0497864787446998,-.032018325346505,.425108247261161,-.517997942036996,.000878577393883436,.252282281804546,-.146219204111702,-.00785655023903132,-.296097914532873
E01000411,Bexley 016D,E09000004,Bexley,8.348,8.134,16.516,4.549,10.676,9.73,11.455, ,382.983232161264,124.675421940928, ,8.47215040352175,3.17278136463666,.58094035216438,10.2509706529714,5.24916067498164,20.5713132795303,1.59988261188551,.263896698459281, ,76.2493536316967,28.555032281732,41.0038826118857,20.9966426999265,82.2852531181213,2.98925898752745,1.84727688921496, ,184.367785326486,.141557791237737,2964,1428,41.16596639,0,1,1,0,1,1,1,1,-1.61467609823481,-2.19293748155647,-.160427040687586,.267133815391742,-.245862277347655,1.89677973305411,-.209395977579919,.559657204954406,-.204692667740451,-1.5745543809211,-1.52607871288537,.38240350096126,-1.12819235735034,-.926177529573628,.255869132503449,-1.0405881708878,-1.33615756943405,-1.3726351158681,-1.2039581720169,-1.15152859612389,-1.29091583604192
E01000412,Bexley 018E,E09000004,Bexley,9.482,6.292,11.49,3.506,14.472,27.524,12.5, ,358.118091401233,94.3238856440214, ,9.59734327736381,3.77809874588556,.600776832215357,11.2196227657183,5.33999500020835,20.0382521561595,1.58985625598931,.240702074496895, ,86.3760894962688,34.0028887129721,44.8784910628732,21.3599800008334,80.1530086246383,2.94423899004206,1.68491452147827, ,192.51823163326,.1343086913474,4412,1828,37.18982495,0,1,1,0,1,1,1,1,2.01820508920636,1.71178146306853,.347709217149442,1.51646799338841,.167319569693839,1.47751140527395,-.350866400249701,.17252555836821,1.72789633024818,1.26758491780367,.303835538187404,-.668249419539891,-1.06241963286592,-1.05377601533334,-.223880326476956,-1.12223310927776,-1.14474901560395,-.501475725262885,-1.14527600905975,-1.08304229174022,-1.06821807998521
